"tanggal,water_level"
"2019-03-15,470"
"2019-03-15,470"
"2019-03-15,470"
"2019-03-15,470"
"2019-03-15,470"
"2019-03-15,470"
"2019-03-15,470"
"2019-03-15,470"
"2019-03-15,470"
"2019-03-15,470"
"2019-03-15,470"
"2019-03-15,470"
"2019-03-15,470"
"2019-03-15,470"
"2019-03-15,470"
"2019-03-15,470"
"2019-03-15,470"
"2019-03-15,470"
"2019-03-15,470"
"2019-03-15,470"
"2019-03-15,470"
"2019-03-15,470"
"2019-03-15,470"
"2019-03-15,470"
"2019-03-15,470"
"2019-03-15,470"
"2019-03-15,470"
"2019-03-15,470"
